"group_name","day","para","week","name","type","room","prepod","include","exception"
"БСБО-12-18(09.03.02) (КБ-5)","2","4","1","Логическое программирование","лр","463","Бунина Л.В.","'3', '7', '11', '15'",""
"БСБО-12-18(09.03.02) (КБ-5)","4","1","1","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-12-18(09.03.02) (КБ-5)","4","1","2","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-12-18(09.03.02) (КБ-5)","4","2","1","Основы системной инженерии инф процессов, технологий и систем","лек","228","Анферов М.А.","",""
"БСБО-12-18(09.03.02) (КБ-5)","4","2","2","Операционные системы","лек","330","Сумкин К.С.","",""
"БСБО-12-18(09.03.02) (КБ-5)","4","3","1","Основы информационной безопасности","лек","381","Трубиенко О.В.","",""
"БСБО-12-18(09.03.02) (КБ-5)","4","3","2","Логическое программирование","лек","381","Бунина Л.В.","",""
"БСБО-12-18(09.03.02) (КБ-5)","4","4","1","Основы информационной безопасности","пр","370","Нефедов В.С.","",""
"БСБО-12-18(09.03.02) (КБ-5)","5","1","1","Правоведение","лек","350","Слепухин Ю.А.","'1', '5', '9', '13'",""
"БСБО-12-18(09.03.02) (КБ-5)","5","1","2","Физика","пр","В-78*В-331","","",""
"БСБО-12-18(09.03.02) (КБ-5)","5","2","1","Прикладное программирование аппаратного обеспечения","лек","441","Крехов Е.В.","",""
"БСБО-12-18(09.03.02) (КБ-5)","5","2","2","Физика","пр","В-78*В-331","","",""
"БСБО-12-18(09.03.02) (КБ-5)","5","3","1","Матлогика, теория автоматов и алгоритмов","лек","457","Зайцев Е.И.","",""
"БСБО-12-18(09.03.02) (КБ-5)","5","3","2","Физика","лр","В-78*
В-303","","'4', '8', '12', '16'",""
"БСБО-12-18(09.03.02) (КБ-5)","5","4","1","Основы системной инженерии инф процессов, технологий и систем","пр","410","Анферов М.А.","",""
"БСБО-12-18(09.03.02) (КБ-5)","5","4","2","Физика","лр","В-78*
В-303","","'4', '8', '12', '16'",""
"БСБО-12-18(09.03.02) (КБ-5)","6","1","1","Прикладное программирование аппаратного обеспечения","пр","463","Крехов Е.В.","",""
"БСБО-12-18(09.03.02) (КБ-5)","6","1","2","Операционные системы","лаб","246
463","Сумкин К.С./Васильев Д.О.
Крехов Е.В.","'6', '14'",""
"БСБО-12-18(09.03.02) (КБ-5)","6","1","2","Прикладное программирование аппаратного обеспечения","лаб","246
463","Сумкин К.С./Васильев Д.О.
Крехов Е.В.","'10'",""
"БСБО-12-18(09.03.02) (КБ-5)","6","2","1","Матлогика, теория автоматов и алгоритмов","пр","463","Зайцев Е.И.","",""
"БСБО-12-18(09.03.02) (КБ-5)","6","2","2","Операционные системы","лаб","246
463","Сумкин К.С./Васильев Д.О.
Крехов Е.В.","'6', '14'",""
"БСБО-12-18(09.03.02) (КБ-5)","6","2","2","Прикладное программирование аппаратного обеспечения","лаб","246
463","Сумкин К.С./Васильев Д.О.
Крехов Е.В.","'10'",""
"БСБО-12-18(09.03.02) (КБ-5)","6","3","1","Физика","лек","","Шульман И.Л.","'3', '7', '11', '15'",""
"БСБО-12-18(09.03.02) (КБ-5)","6","3","2","Математический анализ","пр","275","Головешкин В.А.","'10'",""
"БСБО-12-18(09.03.02) (КБ-5)","6","4","1","Физика","лек","","Шульман И.Л.","'3', '7', '11', '15'",""
"БСБО-12-18(09.03.02) (КБ-5)","6","4","2","Иностранный язык","пр","каф","","","'10'"
"БСБО-13-18(09.03.02) (КБ-5)","1","1","1","Матлогика, теория автоматов и алгоритмов","лр","463","Зайцев Е.И.","'9', '13'",""
"БСБО-13-18(09.03.02) (КБ-5)","1","1","2","Операционные системы","пр","239а","Сумкин К.С.","'2', '6', '14'",""
"БСБО-13-18(09.03.02) (КБ-5)","1","2","1","Матлогика, теория автоматов и алгоритмов","лр","463","Зайцев Е.И.","'9', '13'",""
"БСБО-13-18(09.03.02) (КБ-5)","1","2","2","Операционные системы","пр","239а","Сумкин К.С.","'2', '6', '14'",""
"БСБО-13-18(09.03.02) (КБ-5)","1","3","1","Иностранный язык","пр","каф","","",""
"БСБО-13-18(09.03.02) (КБ-5)","1","3","2","Иностранный язык","пр","каф","","",""
"БСБО-13-18(09.03.02) (КБ-5)","2","1","1","Логическое программирование","лр","463","Бунина Л.В.","'3', '7', '11', '15'",""
"БСБО-13-18(09.03.02) (КБ-5)","2","2","1","Логическое программирование","лр","463","Бунина Л.В.","'3', '7', '11', '15'",""
"БСБО-13-18(09.03.02) (КБ-5)","3","1","1","Математический анализ","пр","347","Иванов И.И.","",""
"БСБО-13-18(09.03.02) (КБ-5)","3","1","2","Математический анализ","пр","347","Иванов И.И.","",""
"БСБО-13-18(09.03.02) (КБ-5)","3","2","1","Основы системной инженерии инф процессов, технологий и систем","пр","361","Анферов М.А.","",""
"БСБО-13-18(09.03.02) (КБ-5)","3","2","2","Основы информационной безопасности","пр","361","Нефедов В.С.","",""
"БСБО-13-18(09.03.02) (КБ-5)","3","3","1","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-13-18(09.03.02) (КБ-5)","3","3","2","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-13-18(09.03.02) (КБ-5)","4","1","1","Математический анализ","лек","379","Иванов И.И.","",""
"БСБО-13-18(09.03.02) (КБ-5)","4","1","2","Математический анализ","лек","379","Иванов И.И.","",""
"БСБО-13-18(09.03.02) (КБ-5)","4","2","1","Основы системной инженерии инф процессов, технологий и систем","лек","228","Анферов М.А.","",""
"БСБО-13-18(09.03.02) (КБ-5)","4","2","2","Операционные системы","лек","330","Сумкин К.С.","",""
"БСБО-13-18(09.03.02) (КБ-5)","4","3","1","Основы информационной безопасности","лек","381","Трубиенко О.В.","",""
"БСБО-13-18(09.03.02) (КБ-5)","4","3","2","Логическое программирование","лек","381","Бунина Л.В.","",""
"БСБО-13-18(09.03.02) (КБ-5)","4","4","1","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-13-18(09.03.02) (КБ-5)","4","4","2","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-13-18(09.03.02) (КБ-5)","5","1","1","Правоведение","лек","350","Слепухин Ю.А.","'1', '5', '9', '13'",""
"БСБО-13-18(09.03.02) (КБ-5)","5","1","2","Физика","лр","В-78*
В-303","","'2', '6', '10', '14'",""
"БСБО-13-18(09.03.02) (КБ-5)","5","2","1","Прикладное программирование аппаратного обеспечения","лек","441","Крехов Е.В.","",""
"БСБО-13-18(09.03.02) (КБ-5)","5","2","2","Физика","лр","В-78*
В-303","","'2', '6', '10', '14'",""
"БСБО-13-18(09.03.02) (КБ-5)","5","3","1","Матлогика, теория автоматов и алгоритмов","лек","457","Зайцев Е.И.","",""
"БСБО-13-18(09.03.02) (КБ-5)","5","3","2","Физика","пр","В-78*В-410","","",""
"БСБО-13-18(09.03.02) (КБ-5)","5","4","1","Прикладное программирование аппаратного обеспечения","пр","459","Крехов Е.В.","",""
"БСБО-13-18(09.03.02) (КБ-5)","5","4","2","Физика","пр","В-78*В-410","","",""
"БСБО-13-18(09.03.02) (КБ-5)","5","5","1","Матлогика, теория автоматов и алгоритмов","пр","463","Зайцев Е.И.","",""
"БСБО-13-18(09.03.02) (КБ-5)","6","1","1","Физика","лек","","Шульман И.Л.","'3', '7', '11', '15'",""
"БСБО-13-18(09.03.02) (КБ-5)","6","1","2","Операционные системы","лаб пр","246
188.2","Сумкин К.С./Васильев Д.О.","'6', '14'",""
"БСБО-13-18(09.03.02) (КБ-5)","6","1","2","Операционные системы","лаб пр","246
188.2","Сумкин К.С./Васильев Д.О.","'10'",""
"БСБО-13-18(09.03.02) (КБ-5)","6","2","1","Физика","лек","","Шульман И.Л.","'3', '7', '11', '15'",""
"БСБО-13-18(09.03.02) (КБ-5)","6","2","2","Операционные системы","лаб пр","246
188.2","Сумкин К.С./Васильев Д.О.","'6', '14'",""
"БСБО-13-18(09.03.02) (КБ-5)","6","2","2","Операционные системы","лаб пр","246
188.2","Сумкин К.С./Васильев Д.О.","'10'",""
"БСБО-13-18(09.03.02) (КБ-5)","6","3","2","Прикладное программирование аппаратного обеспечения","лр","463","Крехов Е.В.","'12'",""
"БСБО-13-18(09.03.02) (КБ-5)","6","4","2","Прикладное программирование аппаратного обеспечения","лр","463","Крехов Е.В.","'12'",""
"БСБО-14-18(09.03.02) (КБ-5)","1","1","1","Матлогика, теория автоматов и алгоритмов","лр","463","Зайцев Е.И.","'11', '15'",""
"БСБО-14-18(09.03.02) (КБ-5)","1","1","2","Операционные системы","пр","239а","Сумкин К.С.","'2', '6', '14'",""
"БСБО-14-18(09.03.02) (КБ-5)","1","2","1","Матлогика, теория автоматов и алгоритмов","лр","463","Зайцев Е.И.","'11', '15'",""
"БСБО-14-18(09.03.02) (КБ-5)","1","2","2","Операционные системы","пр","239а","Сумкин К.С.","'2', '6', '14'",""
"БСБО-14-18(09.03.02) (КБ-5)","1","3","1","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-14-18(09.03.02) (КБ-5)","1","3","2","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-14-18(09.03.02) (КБ-5)","1","4","1","Иностранный язык","пр","каф","","",""
"БСБО-14-18(09.03.02) (КБ-5)","1","4","2","Иностранный язык","пр","каф","","",""
"БСБО-14-18(09.03.02) (КБ-5)","2","1","2","Логическое программирование","лр","463","Бунина Л.В.","'4', '8', '12', '16'",""
"БСБО-14-18(09.03.02) (КБ-5)","2","2","2","Логическое программирование","лр","463","Бунина Л.В.","'4', '8', '12', '16'",""
"БСБО-14-18(09.03.02) (КБ-5)","3","1","1","Основы системной инженерии инф процессов, технологий и систем","пр","361","Анферов М.А.","",""
"БСБО-14-18(09.03.02) (КБ-5)","3","1","2","Основы информационной безопасности","пр","361","Нефедов В.С.","",""
"БСБО-14-18(09.03.02) (КБ-5)","3","2","1","Математический анализ","пр","347","Иванов И.И.","",""
"БСБО-14-18(09.03.02) (КБ-5)","3","2","2","Математический анализ","пр","347","Иванов И.И.","",""
"БСБО-14-18(09.03.02) (КБ-5)","3","3","1","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-14-18(09.03.02) (КБ-5)","3","3","2","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-14-18(09.03.02) (КБ-5)","4","1","1","Математический анализ","лек","379","Иванов И.И.","",""
"БСБО-14-18(09.03.02) (КБ-5)","4","1","2","Математический анализ","лек","379","Иванов И.И.","",""
"БСБО-14-18(09.03.02) (КБ-5)","4","2","1","Основы системной инженерии инф процессов, технологий и систем","лек","228","Анферов М.А.","",""
"БСБО-14-18(09.03.02) (КБ-5)","4","2","2","Операционные системы","лек","330","Сумкин К.С.","",""
"БСБО-14-18(09.03.02) (КБ-5)","4","3","1","Основы информационной безопасности","лек","381","Трубиенко О.В.","",""
"БСБО-14-18(09.03.02) (КБ-5)","4","3","2","Логическое программирование","лек","381","Бунина Л.В.","",""
"БСБО-14-18(09.03.02) (КБ-5)","5","1","1","Правоведение","лек","350","Слепухин Ю.А.","'1', '5', '9', '13'",""
"БСБО-14-18(09.03.02) (КБ-5)","5","1","2","Физика","лр","В-78*
В-303","","'4', '8', '12', '16'",""
"БСБО-14-18(09.03.02) (КБ-5)","5","2","1","Прикладное программирование аппаратного обеспечения","лек","441","Крехов Е.В.","",""
"БСБО-14-18(09.03.02) (КБ-5)","5","2","2","Физика","лр","В-78*
В-303","","'4', '8', '12', '16'",""
"БСБО-14-18(09.03.02) (КБ-5)","5","3","1","Матлогика, теория автоматов и алгоритмов","лек","457","Зайцев Е.И.","",""
"БСБО-14-18(09.03.02) (КБ-5)","5","3","2","Физика","пр","В-78*В-331","","",""
"БСБО-14-18(09.03.02) (КБ-5)","5","4","1","Матлогика, теория автоматов и алгоритмов","пр","463","Зайцев Е.И.","",""
"БСБО-14-18(09.03.02) (КБ-5)","5","4","2","Физика","пр","В-78*В-331","","",""
"БСБО-14-18(09.03.02) (КБ-5)","5","5","1","Прикладное программирование аппаратного обеспечения","пр","459","Крехов Е.В.","",""
"БСБО-14-18(09.03.02) (КБ-5)","6","1","1","Физика","лек","","Шульман И.Л.","'3', '7', '11', '15'",""
"БСБО-14-18(09.03.02) (КБ-5)","6","1","2","Прикладное программирование аппаратного обеспечения","лр","463","Крехов Е.В.","'12'",""
"БСБО-14-18(09.03.02) (КБ-5)","6","2","1","Физика","лек","","Шульман И.Л.","'3', '7', '11', '15'",""
"БСБО-14-18(09.03.02) (КБ-5)","6","2","2","Прикладное программирование аппаратного обеспечения","лр","463","Крехов Е.В.","'12'",""
"БСБО-14-18(09.03.02) (КБ-5)","6","3","2","Операционные системы","лаб пр","383
188.2","Сумкин К.С./Васильев Д.О.","'6', '14'",""
"БСБО-14-18(09.03.02) (КБ-5)","6","3","2","Операционные системы","лаб пр","383
188.2","Сумкин К.С./Васильев Д.О.","'10'",""
"БСБО-14-18(09.03.02) (КБ-5)","6","4","2","Операционные системы","лаб пр","383
188.2","Сумкин К.С./Васильев Д.О.","'6', '14'",""
"БСБО-14-18(09.03.02) (КБ-5)","6","4","2","Операционные системы","лаб пр","383
188.2","Сумкин К.С./Васильев Д.О.","'10'",""
"БСБО-15-18 09.03.02(КБ-9)","1","3","1","Иностранный язык","пр","каф","","",""
"БСБО-15-18 09.03.02(КБ-9)","1","3","2","Иностранный язык","пр","каф","","","'10'"
"БСБО-15-18 09.03.02(КБ-9)","1","4","1","Основы информационной безопасности","пр","417","Линючев А.Г.","",""
"БСБО-15-18 09.03.02(КБ-9)","1","4","2","Основы системной инженерии инф процессов, технологий и систем","пр","275","Башин Ю.Б.","","'10'"
"БСБО-15-18 09.03.02(КБ-9)","1","5","2","Информационно-технологический консалтинг","лек","273","Одинцова М.А.","","'10'"
"БСБО-15-18 09.03.02(КБ-9)","2","1","1","Физика","лр","В-78*
В-303","","'3', '7', '11', '15'",""
"БСБО-15-18 09.03.02(КБ-9)","2","1","2","Основы информационной безопасности","лек","275","Трубиенко О.В.","",""
"БСБО-15-18 09.03.02(КБ-9)","2","2","1","Физика","лр","В-78*
В-303","","'3', '7', '11', '15'",""
"БСБО-15-18 09.03.02(КБ-9)","2","2","2","Основы системной инженерии инф процессов, технологий и систем","лек","381","Башин Ю.Б.","",""
"БСБО-15-18 09.03.02(КБ-9)","2","3","1","Физика","пр","В-78*В-331","","",""
"БСБО-15-18 09.03.02(КБ-9)","2","3","2","Основы алгоритмизации и программирования","лек","275","Муравьев В.В.","",""
"БСБО-15-18 09.03.02(КБ-9)","2","4","1","Физика","пр","В-78*В-331","","",""
"БСБО-15-18 09.03.02(КБ-9)","3","1","1","Математический анализ","пр","269","Баланкина Е.С.","",""
"БСБО-15-18 09.03.02(КБ-9)","3","1","2","Информационно-технологический консалтинг","пр","399б","Одинцова М.А.","",""
"БСБО-15-18 09.03.02(КБ-9)","3","2","1","Математический анализ","пр","269","Баланкина Е.С.","",""
"БСБО-15-18 09.03.02(КБ-9)","3","2","2","Информационно-технологический консалтинг","пр","399б","Одинцова М.А.","",""
"БСБО-15-18 09.03.02(КБ-9)","3","3","1","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-15-18 09.03.02(КБ-9)","3","3","2","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-15-18 09.03.02(КБ-9)","4","1","1","Основы алгоритмизации и программирования","пр","269","Муравьев В.В.","",""
"БСБО-15-18 09.03.02(КБ-9)","4","1","2","Основы алгоритмизации и программирования","пр","269","Муравьев В.В.","",""
"БСБО-15-18 09.03.02(КБ-9)","4","2","1","Математический анализ","лек","263","Баланкина Е.С.","",""
"БСБО-15-18 09.03.02(КБ-9)","4","2","2","Математический анализ","лек","263","Баланкина Е.С.","",""
"БСБО-15-18 09.03.02(КБ-9)","4","3","1","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-15-18 09.03.02(КБ-9)","4","3","2","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-15-18 09.03.02(КБ-9)","4","4","1","Правоведение","пр","356","Слепухин Ю.А.","'1', '5', '9', '13'",""
"БСБО-15-18 09.03.02(КБ-9)","4","5","1","Правоведение","лек","330","Слепухин Ю.А.","'1', '5', '9', '13'",""
"БСБО-15-18 09.03.02(КБ-9)","5","1","1","Операционные системы","лек пр","265
410","Сумкин К.С.","'1', '5', '9', '13'",""
"БСБО-15-18 09.03.02(КБ-9)","5","1","1","Операционные системы","лек пр","265
410","Сумкин К.С.","'3', '7', '11', '15'",""
"БСБО-15-18 09.03.02(КБ-9)","5","2","1","Операционные системы","лек пр","265
410","Сумкин К.С.","'1', '5', '9', '13'",""
"БСБО-15-18 09.03.02(КБ-9)","5","2","1","Операционные системы","лек пр","265
410","Сумкин К.С.","'3', '7', '11', '15'",""
"БСБО-15-18 09.03.02(КБ-9)","6","1","1","Физика","лек
лр","
239а ","Шульман И.Л.
Сумкин К.С./Васильев Д.О.","'3', '7', '11', '15'",""
"БСБО-15-18 09.03.02(КБ-9)","6","1","1","Операционные системы","лек
лр","
239а ","Шульман И.Л.
Сумкин К.С./Васильев Д.О.","'1', '9'",""
"БСБО-15-18 09.03.02(КБ-9)","6","2","1","Физика","лек
лр","
239а ","Шульман И.Л.
Сумкин К.С./Васильев Д.О.","'3', '7', '11', '15'",""
"БСБО-15-18 09.03.02(КБ-9)","6","2","1","Операционные системы","лек
лр","
239а ","Шульман И.Л.
Сумкин К.С./Васильев Д.О.","'1', '9'",""
"БСБО-15-18 09.03.02(КБ-9)","6","2","2","Информационно-технологический консалтинг","лек","273","Одинцова М.А.","'10'",""
"БСБО-15-18 09.03.02(КБ-9)","6","3","2","Иностранный язык","пр","каф","","'10'",""
"БСБО-15-18 09.03.02(КБ-9)","6","4","2","Основы системной инженерии инф процессов, технологий и систем","пр","275","Башин Ю.Б.","'10'",""
"БСБО-16-18 09.03.02(КБ-9)","1","1","1","Операционные системы","пр","369","Сумкин К.С.","'1', '5', '9', '13'",""
"БСБО-16-18 09.03.02(КБ-9)","1","2","1","Операционные системы","пр","369","Сумкин К.С.","'1', '5', '9', '13'",""
"БСБО-16-18 09.03.02(КБ-9)","1","3","2","Основы алгоритмизации и программирования","пр","326","Муравьев В.В.","","'10'"
"БСБО-16-18 09.03.02(КБ-9)","1","4","2","Основы алгоритмизации и программирования","пр","326","Муравьев В.В.","","'10'"
"БСБО-16-18 09.03.02(КБ-9)","1","5","2","Информационно-технологический консалтинг","лек","273","Одинцова М.А.","","'10'"
"БСБО-16-18 09.03.02(КБ-9)","2","1","2","Основы информационной безопасности","лек","275","Трубиенко О.В.","",""
"БСБО-16-18 09.03.02(КБ-9)","2","2","2","Основы системной инженерии инф процессов, технологий и систем","лек","381","Башин Ю.Б.","",""
"БСБО-16-18 09.03.02(КБ-9)","2","3","2","Основы алгоритмизации и программирования","лек","275","Муравьев В.В.","",""
"БСБО-16-18 09.03.02(КБ-9)","2","4","1","Иностранный язык","пр","каф","","",""
"БСБО-16-18 09.03.02(КБ-9)","2","4","2","Иностранный язык","пр","каф","","",""
"БСБО-16-18 09.03.02(КБ-9)","2","5","1","Информационно-технологический консалтинг","пр","326","Одинцова М.А.","",""
"БСБО-16-18 09.03.02(КБ-9)","2","6","1","Информационно-технологический консалтинг","пр","326","Одинцова М.А.","",""
"БСБО-16-18 09.03.02(КБ-9)","3","1","1","Физика","пр","В-78*В-410","","",""
"БСБО-16-18 09.03.02(КБ-9)","3","2","1","Физика","пр","В-78*В-410","","",""
"БСБО-16-18 09.03.02(КБ-9)","3","3","1","Физика","лр","В-78*
В-303","","'1', '5', '9', '13'",""
"БСБО-16-18 09.03.02(КБ-9)","3","4","1","Физика","лр","В-78*
В-303","","'1', '5', '9', '13'",""
"БСБО-16-18 09.03.02(КБ-9)","4","1","1","Основы системной инженерии инф процессов, технологий и систем","пр","399б","Башин Ю.Б.","",""
"БСБО-16-18 09.03.02(КБ-9)","4","1","2","Основы информационной безопасности","пр","409","Линючев А.Г.","",""
"БСБО-16-18 09.03.02(КБ-9)","4","2","1","Математический анализ","лек","263","Баланкина Е.С.","",""
"БСБО-16-18 09.03.02(КБ-9)","4","2","2","Математический анализ","лек","263","Баланкина Е.С.","",""
"БСБО-16-18 09.03.02(КБ-9)","4","3","1","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-16-18 09.03.02(КБ-9)","4","3","2","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-16-18 09.03.02(КБ-9)","5","1","1","Операционные системы","лек","265","Сумкин К.С.
Слепухин Ю.А.","'1', '5', '9', '13'",""
"БСБО-16-18 09.03.02(КБ-9)","5","1","1","Правоведение","лек","265","Сумкин К.С.
Слепухин Ю.А.","'3', '7', '11', '15'",""
"БСБО-16-18 09.03.02(КБ-9)","5","1","2","Математический анализ","пр","249","Баланкина Е.С.","",""
"БСБО-16-18 09.03.02(КБ-9)","5","2","1","Операционные системы","лек
пр","265
425","Сумкин К.С.
Горбунов П.А.","'1', '5', '9', '13'",""
"БСБО-16-18 09.03.02(КБ-9)","5","2","1","Правоведение","лек
пр","265
425","Сумкин К.С.
Горбунов П.А.","'3', '7', '11', '15'",""
"БСБО-16-18 09.03.02(КБ-9)","5","2","2","Математический анализ","пр","249","Баланкина Е.С.","",""
"БСБО-16-18 09.03.02(КБ-9)","5","3","1","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-16-18 09.03.02(КБ-9)","5","3","2","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-16-18 09.03.02(КБ-9)","6","1","1","Физика","лек
лр","
239а ","Шульман И.Л.
Сумкин К.С./Васильев Д.О.","'3', '7', '11', '15'",""
"БСБО-16-18 09.03.02(КБ-9)","6","1","1","Операционные системы","лек
лр","
239а ","Шульман И.Л.
Сумкин К.С./Васильев Д.О.","'1', '9'",""
"БСБО-16-18 09.03.02(КБ-9)","6","2","1","Физика","лек
лр","
239а ","Шульман И.Л.
Сумкин К.С./Васильев Д.О.","'3', '7', '11', '15'",""
"БСБО-16-18 09.03.02(КБ-9)","6","2","1","Операционные системы","лек
лр","
239а ","Шульман И.Л.
Сумкин К.С./Васильев Д.О.","'1', '9'",""
"БСБО-16-18 09.03.02(КБ-9)","6","2","2","Информационно-технологический консалтинг","лек","273","Одинцова М.А.","'10'",""
"БСБО-16-18 09.03.02(КБ-9)","6","3","2","Основы алгоритмизации и программирования","пр","232","Колчин А.И.","'10'",""
"БСБО-16-18 09.03.02(КБ-9)","6","4","2","Основы алгоритмизации и программирования","пр","232","Колчин А.И.","'10'",""
"БСБО-17-18 09.03.02(КБ-9)","1","5","1","Основы информационной безопасности","пр","417","Линючев А.Г.","",""
"БСБО-17-18 09.03.02(КБ-9)","1","5","2","Информационно-технологический консалтинг","лек","273","Одинцова М.А.","","'10'"
"БСБО-17-18 09.03.02(КБ-9)","1","6","1","Информационно-технологический консалтинг","пр","259","Одинцова М.А.","",""
"БСБО-17-18 09.03.02(КБ-9)","1","6","2","Информационно-технологический консалтинг","пр","259","Одинцова М.А.","","'10'"
"БСБО-17-18 09.03.02(КБ-9)","2","1","2","Основы информационной безопасности","лек","275","Трубиенко О.В.","",""
"БСБО-17-18 09.03.02(КБ-9)","2","2","2","Основы системной инженерии инф процессов, технологий и систем","лек","381","Башин Ю.Б.","",""
"БСБО-17-18 09.03.02(КБ-9)","2","3","2","Основы алгоритмизации и программирования","лек","275","Муравьев В.В.","",""
"БСБО-17-18 09.03.02(КБ-9)","3","1","1","Операционные системы","пр","410","Сумкин К.С.","'3', '7', '11', '15'",""
"БСБО-17-18 09.03.02(КБ-9)","3","1","2","Физика","пр","В-78*В-331","","",""
"БСБО-17-18 09.03.02(КБ-9)","3","2","1","Операционные системы","пр","410","Сумкин К.С.","'3', '7', '11', '15'",""
"БСБО-17-18 09.03.02(КБ-9)","3","2","2","Физика","пр","В-78*В-331","","",""
"БСБО-17-18 09.03.02(КБ-9)","3","3","2","Физика","лр","В-78*
В-303","","'2', '6', '10', '14'",""
"БСБО-17-18 09.03.02(КБ-9)","3","4","2","Физика","лр","В-78*
В-303","","'2', '6', '10', '14'",""
"БСБО-17-18 09.03.02(КБ-9)","4","1","2","Основы системной инженерии инф процессов, технологий и систем","пр","399б","Башин Ю.Б.","",""
"БСБО-17-18 09.03.02(КБ-9)","4","2","1","Математический анализ","лек","263","Баланкина Е.С.","",""
"БСБО-17-18 09.03.02(КБ-9)","4","2","2","Математический анализ","лек","263","Баланкина Е.С.","",""
"БСБО-17-18 09.03.02(КБ-9)","4","3","1","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-17-18 09.03.02(КБ-9)","4","3","2","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-17-18 09.03.02(КБ-9)","4","4","1","Математический анализ","пр","266б","Баланкина Е.С.","",""
"БСБО-17-18 09.03.02(КБ-9)","4","4","2","Математический анализ","пр","275","Баланкина Е.С.","",""
"БСБО-17-18 09.03.02(КБ-9)","4","5","1","Основы алгоритмизации и программирования","пр","361","Колчин А.И.","",""
"БСБО-17-18 09.03.02(КБ-9)","4","5","2","Основы алгоритмизации и программирования","пр","361","Колчин А.И.","",""
"БСБО-17-18 09.03.02(КБ-9)","5","1","1","Операционные системы","лек","265","Сумкин К.С.
Слепухин Ю.А.","'1', '5', '9', '13'",""
"БСБО-17-18 09.03.02(КБ-9)","5","1","1","Правоведение","лек","265","Сумкин К.С.
Слепухин Ю.А.","'3', '7', '11', '15'",""
"БСБО-17-18 09.03.02(КБ-9)","5","1","2","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-17-18 09.03.02(КБ-9)","5","2","1","Операционные системы","лек","265
262","Сумкин К.С.
Слепухин Ю.А.","'1', '5', '9', '13'",""
"БСБО-17-18 09.03.02(КБ-9)","5","2","1","Правоведение","лек","265
262","Сумкин К.С.
Слепухин Ю.А.","'3', '7', '11', '15'",""
"БСБО-17-18 09.03.02(КБ-9)","5","2","2","Физическая культура и спорт","пр","ФОК","","",""
"БСБО-17-18 09.03.02(КБ-9)","5","3","1","Иностранный язык","пр","каф","","",""
"БСБО-17-18 09.03.02(КБ-9)","5","3","2","Иностранный язык","пр","каф","","",""
"БСБО-17-18 09.03.02(КБ-9)","6","1","1","Физика","лек
лр","
239а ","Шульман И.Л.
Сумкин К.С./Васильев Д.О.","'3', '7', '11', '15'",""
"БСБО-17-18 09.03.02(КБ-9)","6","1","1","Операционные системы","лек
лр","
239а ","Шульман И.Л.
Сумкин К.С./Васильев Д.О.","'5', '13'",""
"БСБО-17-18 09.03.02(КБ-9)","6","2","1","Физика","лек
лр","
239а ","Шульман И.Л.
Сумкин К.С./Васильев Д.О.","'3', '7', '11', '15'",""
"БСБО-17-18 09.03.02(КБ-9)","6","2","1","Операционные системы","лек
лр","
239а ","Шульман И.Л.
Сумкин К.С./Васильев Д.О.","'5', '13'",""
"БСБО-17-18 09.03.02(КБ-9)","6","2","2","Информационно-технологический консалтинг","лек","273","Одинцова М.А.","'10'",""
"БСБО-17-18 09.03.02(КБ-9)","6","3","2","Информационно-технологический консалтинг","пр","262","Одинцова М.А.","'10'",""
"БСБО-18-18 09.03.02(КБ-9)","1","4","1","Иностранный язык","пр","каф","","",""
"БСБО-18-18 09.03.02(КБ-9)","1","4","2","Иностранный язык","пр","каф","","","'10'"
"БСБО-18-18 09.03.02(КБ-9)","1","5","1","Основы системной инженерии инф процессов, технологий и систем","пр","399б","Башин Ю.Б.","",""
"БСБО-18-18 09.03.02(КБ-9)","1","5","2","Информационно-технологический консалтинг","лек","273","Одинцова М.А.","","'10'"
"БСБО-18-18 09.03.02(КБ-9)","1","6","1","Основы информационной безопасности","пр","417","Линючев А.Г.","",""
"БСБО-18-18 09.03.02(КБ-9)","2","1","2","Основы информационной безопасности","лек","275","Трубиенко О.В.","",""
"БСБО-18-18 09.03.02(КБ-9)","2","2","1","Информационно-технологический консалтинг","пр","326","Одинцова М.А.","",""
